latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
41.68822,1.91465,338.42,1.81,1.32,2022-07-17,1329,A,82,6.1NRT,297.84,73.6,D
41.68644,1.89365,406.96,1.8,1.32,2022-07-17,1329,A,100,6.1NRT,306.21,676.43,D
41.68472,1.87339,361.96,1.8,1.31,2022-07-17,1329,A,100,6.1NRT,302.44,184.35,D
41.70005,1.91311,351.86,1.81,1.32,2022-07-17,1329,A,94,6.1NRT,294.86,130.79,D
41.69829,1.89248,413.11,1.8,1.32,2022-07-17,1329,A,100,6.1NRT,309.86,774.87,D
41.69652,1.87184,388.6,1.8,1.31,2022-07-17,1329,A,100,6.1NRT,311.35,414.52,D
41.71188,1.91159,347.25,1.81,1.32,2022-07-17,1329,A,91,6.1NRT,294.76,105.88,D
41.71008,1.89075,450.94,1.8,1.32,2022-07-17,1329,A,100,6.1NRT,308.28,1677.91,D
41.70828,1.86989,412.52,1.8,1.31,2022-07-17,1329,A,100,6.1NRT,309.96,752.59,D
41.70714,1.90518,383.39,1.81,1.32,2022-07-17,1329,A,100,6.1NRT,296.12,370.57,D
41.70548,1.88457,445.07,1.8,1.32,2022-07-17,1329,A,100,6.1NRT,319.44,1502.48,D
41.70374,1.86296,365.77,1.8,1.31,2022-07-17,1329,A,100,6.1NRT,309.3,201.3,D
41.71894,1.90329,338.91,1.81,1.32,2022-07-17,1329,A,82,6.1NRT,294.42,68.34,D
41.71726,1.88263,357.59,1.8,1.32,2022-07-17,1329,A,98,6.1NRT,299.09,153.41,D
40.70432,-7.09797,347.05,1.08,1.04,2022-07-17,1329,A,90,6.1NRT,318.94,38.21,D
40.71555,-7.0881,358.38,1.08,1.04,2022-07-17,1329,A,99,6.1NRT,317.22,65.8,D
40.71347,-7.10058,364.55,1.08,1.04,2022-07-17,1329,A,100,6.1NRT,321.27,85.28,D
40.72468,-7.09075,371.12,1.08,1.04,2022-07-17,1329,A,100,6.1NRT,317.18,108.48,D
40.72263,-7.10316,391.37,1.08,1.04,2022-07-17,1329,A,100,6.1NRT,324.49,204.84,D
40.73384,-7.09331,350.48,1.08,1.04,2022-07-17,1329,A,93,6.1NRT,314.54,45.35,D
40.73177,-7.10582,364.7,1.08,1.04,2022-07-17,1329,A,100,6.1NRT,317.26,86.25,D
41.21115,-7.89713,344.35,1.13,1.06,2022-07-17,1329,A,83,6.1NRT,307.2,40.38,D
41.20864,-7.91156,337.75,1.13,1.06,2022-07-17,1329,A,45,6.1NRT,309.33,24.72,D
41.22035,-7.9006,493.12,1.13,1.06,2022-07-17,1329,A,100,6.1NRT,328.14,1725.64,D
41.21808,-7.91375,463.11,1.13,1.06,2022-07-17,1329,A,100,6.1NRT,340.48,1059.14,D
41.22982,-7.90258,396.69,1.13,1.06,2022-07-17,1329,A,100,6.1NRT,308.34,263.73,D
41.22754,-7.9158,399.39,1.13,1.06,2022-07-17,1329,A,100,6.1NRT,318.69,280.94,D
41.76482,-7.60463,328.82,1.09,1.04,2022-07-17,1329,A,69,6.1NRT,313.73,10.79,D
41.7627,-7.61732,327.45,1.09,1.04,2022-07-17,1329,A,63,6.1NRT,313.06,9.71,D
42.14088,-7.30815,373.19,1.06,1.03,2022-07-17,1329,A,100,6.1NRT,319.89,121.86,D
42.13878,-7.32117,381.05,1.06,1.03,2022-07-17,1329,A,100,6.1NRT,325.44,154.83,D
42.13681,-7.33323,330.19,1.06,1.03,2022-07-17,1329,A,38,6.1NRT,309.52,15.48,D
42.14887,-7.30193,431.96,1.06,1.03,2022-07-17,1329,A,100,6.1NRT,317.81,534.57,D
42.14672,-7.315,479.1,1.06,1.03,2022-07-17,1329,A,100,6.1NRT,400.07,1260.13,D
42.15796,-7.30439,431.62,1.06,1.03,2022-07-17,1329,A,100,6.1NRT,308.6,532.39,D
42.15585,-7.31722,504.79,1.06,1.03,2022-07-17,1329,A,100,6.1NRT,341.11,1866.33,D
42.15365,-7.33059,341.8,1.06,1.03,2022-07-17,1329,A,61,6.1NRT,311.04,34.18,D
42.16491,-7.31985,333.28,1.06,1.03,2022-07-17,1329,A,58,6.1NRT,297.61,22.31,D
42.32344,-6.9177,344.18,1.04,1.02,2022-07-17,1329,A,83,6.1NRT,315.77,36.47,D
42.34632,-6.95065,337.84,1.04,1.02,2022-07-17,1329,A,55,6.1NRT,319.58,19.87,D
42.34438,-6.96281,339.11,1.04,1.02,2022-07-17,1329,A,61,6.1NRT,317.76,24.19,D
42.3572,-6.9413,359.73,1.04,1.02,2022-07-17,1329,A,99,6.1NRT,317.46,66.19,D
42.35522,-6.95372,405.02,1.04,1.02,2022-07-17,1329,A,100,6.1NRT,331.41,274.58,D
42.35333,-6.96555,399.81,1.04,1.02,2022-07-17,1329,A,100,6.1NRT,334.35,243.46,D
42.35136,-6.9779,340.61,1.04,1.02,2022-07-17,1329,A,73,6.1NRT,314.51,28.45,D
42.36806,-6.93197,343.5,1.04,1.02,2022-07-17,1329,A,84,6.1NRT,310.85,29.13,D
42.36612,-6.94425,493.3,1.04,1.02,2022-07-17,1329,A,100,6.1NRT,400.07,1512.63,D
42.3642,-6.95626,454.09,1.04,1.02,2022-07-17,1329,A,100,6.1NRT,400.07,788.02,D
42.36228,-6.96827,449.88,1.04,1.02,2022-07-17,1329,A,100,6.1NRT,400.07,726.97,D
42.3603,-6.98075,365.66,1.04,1.02,2022-07-17,1329,A,100,6.1NRT,316.86,89.87,D
42.37704,-6.93447,345.12,1.04,1.02,2022-07-17,1329,A,91,6.1NRT,309.57,35.34,D
42.37513,-6.9465,505.55,1.04,1.02,2022-07-17,1329,A,100,6.1NRT,400.07,1818.3,D
42.37318,-6.95875,507.04,1.04,1.02,2022-07-17,1329,A,100,6.1NRT,400.07,1859.76,D
42.37119,-6.97134,496.29,1.04,1.02,2022-07-17,1329,A,100,6.1NRT,400.07,1590.58,D
42.36918,-6.98406,335.43,1.04,1.02,2022-07-17,1329,A,72,6.1NRT,309.03,21.93,D
42.38409,-6.94916,421.44,1.04,1.02,2022-07-17,1329,A,100,6.1NRT,313.73,411.16,D
42.38211,-6.96167,507.72,1.04,1.02,2022-07-17,1329,A,100,6.1NRT,400.07,1878.4,D
42.38009,-6.97452,418.15,1.04,1.02,2022-07-17,1329,A,100,6.1NRT,317.38,382.95,D
42.3781,-6.98713,332.9,1.04,1.02,2022-07-17,1329,A,46,6.1NRT,310.2,17.87,D
42.54782,-7.25121,335.38,1.05,1.02,2022-07-17,1329,A,84,6.1NRT,313.84,23,D
42.5458,-7.26371,339.31,1.05,1.02,2022-07-17,1329,A,87,6.1NRT,318.4,28.81,D
42.54377,-7.27622,343.1,1.05,1.02,2022-07-17,1329,A,88,6.1NRT,318.78,34.91,D
42.54174,-7.28872,405.17,1.05,1.02,2022-07-17,1329,A,100,6.1NRT,328.92,288.73,D
42.53969,-7.30129,404.16,1.05,1.02,2022-07-17,1329,A,100,6.1NRT,326.99,281.22,D
42.55492,-7.26572,399.95,1.05,1.02,2022-07-17,1329,A,100,6.1NRT,319.96,255.23,D
42.55287,-7.2784,416.52,1.05,1.02,2022-07-17,1329,A,100,6.1NRT,328.22,376.53,D
42.55082,-7.291,443.53,1.05,1.02,2022-07-17,1329,A,100,6.1NRT,335.2,659.92,D
42.54879,-7.3035,469.34,1.05,1.02,2022-07-17,1329,A,100,6.1NRT,400.07,1052.37,D
42.54668,-7.31656,372.54,1.05,1.03,2022-07-17,1329,A,100,6.1NRT,317.32,114.41,D
42.56187,-7.28118,382.65,1.05,1.02,2022-07-17,1329,A,100,6.1NRT,311.35,159.49,D
42.55982,-7.29383,504.53,1.05,1.02,2022-07-17,1329,A,100,6.1NRT,400.07,1830.62,D
42.55777,-7.30651,503.21,1.05,1.02,2022-07-17,1329,A,100,6.1NRT,400.07,1794.3,D
42.55574,-7.319,357.43,1.05,1.03,2022-07-17,1329,A,98,6.1NRT,316.12,66.22,D
42.57093,-7.28356,373.79,1.05,1.02,2022-07-17,1329,A,100,6.1NRT,307.74,122.19,D
42.56889,-7.2962,489.94,1.05,1.02,2022-07-17,1329,A,100,6.1NRT,329.09,1473.92,D
42.56686,-7.30875,425.21,1.05,1.02,2022-07-17,1329,A,100,6.1NRT,312.58,456.94,D
42.57793,-7.2988,334.12,1.05,1.02,2022-07-17,1329,A,70,6.1NRT,301.86,22.1,D
42.57587,-7.31152,327.76,1.05,1.02,2022-07-17,1329,A,43,6.1NRT,299.68,12.6,D
42.72352,-6.854,376.08,1.03,1.01,2022-07-17,1329,A,100,6.1NRT,317.03,134.39,D
42.72163,-6.86596,348.29,1.03,1.01,2022-07-17,1329,A,93,6.1NRT,312.61,51.46,D
42.73243,-6.85668,357.07,1.03,1.01,2022-07-17,1329,A,98,6.1NRT,308.23,72.45,D
42.73055,-6.86859,334.48,1.03,1.01,2022-07-17,1329,A,84,6.1NRT,304.84,26.75,D
42.86524,-6.89569,366.19,1.03,1.01,2022-07-17,1329,A,100,6.1NRT,309.91,99.62,D
42.86328,-6.90805,354.84,1.03,1.01,2022-07-17,1329,A,97,6.1NRT,310.99,67.55,D
42.8742,-6.89811,363.13,1.03,1.01,2022-07-17,1329,A,100,6.1NRT,307.74,90.09,D
42.87221,-6.91068,344.28,1.03,1.01,2022-07-17,1329,A,91,6.1NRT,309.13,44.22,D
42.8219,-7.96222,353.62,1.09,1.04,2022-07-17,1329,A,96,6.1NRT,307.74,67.47,D
42.81975,-7.97506,320.45,1.09,1.04,2022-07-17,1329,A,52,6.1NRT,305.01,8.15,D
43.33894,-4.6025,328,1.02,1.01,2022-07-17,1329,A,72,6.1NRT,314.02,12.62,D
43.3373,-4.61471,330.6,1.02,1.01,2022-07-17,1329,A,79,6.1NRT,314.51,16,D
42.83319,-7.95228,323.83,1.09,1.04,2022-07-17,1329,A,65,6.1NRT,304.27,12.05,D
42.83105,-7.96508,373.92,1.09,1.04,2022-07-17,1329,A,100,6.1NRT,310.96,134.65,D
42.82889,-7.978,327.64,1.09,1.04,2022-07-17,1329,A,67,6.1NRT,306.2,15.98,D
42.84234,-7.95512,350.27,1.09,1.04,2022-07-17,1329,A,95,6.1NRT,305.48,57.86,D
42.84016,-7.96821,399.64,1.09,1.04,2022-07-17,1329,A,100,6.1NRT,310.41,270.84,D
43.36634,-4.74415,321.99,1.01,1.01,2022-07-17,1329,A,56,6.1NRT,306.77,8.97,D
43.36464,-4.75665,326.01,1.01,1.01,2022-07-17,1329,A,73,6.1NRT,307.11,13.48,D
44.47012,-0.56808,323.47,1.44,1.19,2022-07-17,1329,A,34,6.1NRT,310.49,13.35,D
44.48965,-0.47933,336.65,1.46,1.19,2022-07-17,1329,A,75,6.1NRT,317.14,40.33,D
44.48252,-0.55198,347.32,1.44,1.19,2022-07-17,1329,A,92,6.1NRT,315.19,72.21,D
44.48074,-0.57006,354.1,1.44,1.19,2022-07-17,1329,A,96,6.1NRT,316.77,98.52,D
44.50211,-0.46313,343.13,1.46,1.19,2022-07-17,1329,A,74,6.1NRT,312.72,53.7,D
44.49315,-0.55394,341.42,1.44,1.19,2022-07-17,1329,A,82,6.1NRT,315.52,51.34,D
44.49136,-0.57202,389.58,1.44,1.19,2022-07-17,1329,A,100,6.1NRT,315.82,310.27,D
44.48957,-0.59004,355.23,1.44,1.19,2022-07-17,1329,A,97,6.1NRT,307.5,103.2,D
44.48552,-0.55798,355.17,1.44,1.19,2022-07-17,1329,A,97,6.1NRT,318.59,98.95,D
44.48383,-0.57608,380.26,1.44,1.19,2022-07-17,1329,A,100,6.1NRT,318.17,237.45,D
44.50467,-0.46908,346.65,1.46,1.19,2022-07-17,1329,A,77,6.1NRT,314.46,62.14,D
44.49615,-0.55996,344.49,1.44,1.19,2022-07-17,1329,A,68,6.1NRT,315.29,57.19,D
44.49445,-0.57803,341.95,1.44,1.19,2022-07-17,1329,A,71,6.1NRT,309.86,51.78,D
44.53337,-1.22994,341.46,1.34,1.15,2022-07-17,1329,A,83,6.1NRT,317.64,41.74,D
44.54364,-1.23196,381.33,1.34,1.15,2022-07-17,1329,A,94,6.1NRT,322,215,D
44.54196,-1.24856,397.42,1.34,1.15,2022-07-17,1329,A,0,6.1NRT,319.74,337.09,D
44.5539,-1.23398,401.86,1.34,1.15,2022-07-17,1329,A,75,6.1NRT,320.7,379.96,D
44.55222,-1.25055,420.18,1.34,1.15,2022-07-17,1329,A,100,6.1NRT,316.26,603.29,D
47.41101,-0.97228,324.81,1.5,1.21,2022-07-17,1331,A,73,6.1NRT,297.96,22.52,D
51.28315,-1.87331,314.06,1.53,1.22,2022-07-17,1331,A,46,6.1NRT,293.69,12.94,D
52.98679,-6.15574,304.2,1.12,1.05,2022-07-17,1333,A,54,6.1NRT,283.03,7.23,D
41.17846,32.63782,302.64,1.03,1.01,2022-07-17,1945,T,50,6.1NRT,291.01,5.3,N
43.27625,25.55847,304.89,1.38,1.16,2022-07-17,1945,T,62,6.1NRT,291.55,8.84,N
43.28174,25.55121,303.84,1.38,1.16,2022-07-17,1945,T,57,6.1NRT,290.94,8.41,N
43.49987,25.1653,308.7,1.42,1.18,2022-07-17,1945,T,75,6.1NRT,291.57,14.2,N
43.72701,25.14097,302.99,1.41,1.18,2022-07-17,1945,T,53,6.1NRT,291.3,7.28,N
43.73075,25.10308,304.46,1.42,1.18,2022-07-17,1945,T,60,6.1NRT,290.51,8.93,N
43.61763,24.46308,308.56,1.54,1.22,2022-07-17,1945,T,75,6.1NRT,293.16,14.8,N
43.61397,24.44452,303.2,1.54,1.22,2022-07-17,1945,T,42,6.1NRT,291.83,8.99,N
43.62821,24.45873,308.24,1.54,1.22,2022-07-17,1945,T,37,6.1NRT,293.05,13.28,N
43.62455,24.44012,326.41,1.54,1.22,2022-07-17,1945,T,100,6.1NRT,293.5,44.52,N
43.63872,24.454,338.63,1.54,1.22,2022-07-17,1945,T,100,6.1NRT,293.5,74.85,N
43.63503,24.43514,315.02,1.54,1.22,2022-07-17,1945,T,73,6.1NRT,291.12,22.74,N
43.62949,24.4525,319.23,1.54,1.22,2022-07-17,1945,T,98,6.1NRT,293.46,29.37,N
43.62572,24.43384,319.06,1.54,1.22,2022-07-17,1945,T,97,6.1NRT,292.85,29.4,N
43.63996,24.44767,333.64,1.54,1.22,2022-07-17,1945,T,100,6.1NRT,292.58,62.68,N
43.77097,24.65097,303.05,1.49,1.21,2022-07-17,1945,T,53,6.1NRT,291.43,8.54,N
43.98074,24.39702,306.9,1.52,1.22,2022-07-17,1945,T,70,6.1NRT,291.05,13.31,N
43.97714,24.37872,302.45,1.52,1.22,2022-07-17,1945,T,49,6.1NRT,291.18,8.63,N
43.99132,24.39296,302.03,1.52,1.22,2022-07-17,1945,T,22,6.1NRT,291.1,7.61,N
44.01043,24.36022,328.02,1.52,1.22,2022-07-17,1945,T,100,6.1NRT,291.21,48.81,N
44.00676,24.34189,308.71,1.53,1.22,2022-07-17,1945,T,75,6.1NRT,289.9,15.85,N
44.02102,24.35614,319.33,1.52,1.22,2022-07-17,1945,T,98,6.1NRT,291.06,31.98,N
44.01736,24.33779,302.35,1.53,1.22,2022-07-17,1945,T,48,6.1NRT,290.29,8.98,N
45.37281,30.93052,314.24,1.01,1.01,2022-07-17,1945,T,85,6.1NRT,294.59,11.66,N
46.68614,31.54938,301.93,1.06,1.03,2022-07-17,1945,T,45,6.1NRT,289.08,6.21,N
47.05739,32.78024,308.86,1.16,1.07,2022-07-17,1945,T,76,6.1NRT,287.57,12.86,N
36.83585,8.76963,315.89,1.01,1.01,2022-07-17,2121,T,92,6.1NRT,298.12,12.22,N
37.61363,13.44482,305.15,1.59,1.24,2022-07-17,2121,T,63,6.1NRT,294.71,9.96,N
37.61191,13.42686,313.72,1.59,1.24,2022-07-17,2121,T,88,6.1NRT,294.71,21.96,N
37.62289,13.42372,310.55,1.59,1.24,2022-07-17,2121,T,80,6.1NRT,294.19,16.9,N
37.62444,13.43613,309.35,1.59,1.24,2022-07-17,2121,T,77,6.1NRT,294.61,15.22,N
37.6228,13.41808,305.19,1.59,1.24,2022-07-17,2121,T,54,6.1NRT,293.7,9.86,N
37.67045,12.61497,306.6,1.43,1.18,2022-07-17,2121,T,69,6.1NRT,296.47,8.61,N
41.69818,1.92104,305.54,1.32,1.14,2022-07-17,2121,T,63,6.1NRT,295.19,7.06,N
41.69526,1.90522,309.66,1.32,1.14,2022-07-17,2121,T,77,6.1NRT,295.69,10.74,N
41.70811,1.91752,317.23,1.32,1.14,2022-07-17,2121,T,95,6.1NRT,295.57,18.98,N
41.70518,1.90165,327.84,1.32,1.14,2022-07-17,2121,T,100,6.1NRT,296.73,35.11,N
41.71518,1.89843,311.67,1.32,1.14,2022-07-17,2121,T,26,6.1NRT,296.21,11.42,N
41.72794,1.91035,336.88,1.32,1.14,2022-07-17,2121,T,100,6.1NRT,295.6,53.66,N
41.72509,1.89472,329.72,1.32,1.14,2022-07-17,2121,T,100,6.1NRT,296.09,38.51,N
41.74501,1.88789,306.8,1.32,1.14,2022-07-17,2121,T,43,6.1NRT,294.53,8.01,N
40.48368,-4.47062,308.82,3.21,1.7,2022-07-17,2121,T,25,6.1NRT,297.08,31.33,N
40.51271,-4.48303,308.37,3.21,1.7,2022-07-17,2121,T,31,6.1NRT,295.19,32.09,N
40.50388,-4.51844,317.45,3.23,1.7,2022-07-17,2121,T,95,6.1NRT,296.62,71.1,N
41.73782,-5.9923,323.71,3.6,1.78,2022-07-17,2123,T,100,6.1NRT,295.09,126.85,N
41.72729,-6.03341,328.88,3.62,1.78,2022-07-17,2123,T,100,6.1NRT,294.04,167.17,N
41.73132,-5.99344,319.25,3.6,1.78,2022-07-17,2123,T,98,6.1NRT,294.63,98.45,N
41.72051,-6.0346,306.85,3.62,1.78,2022-07-17,2123,T,44,6.1NRT,292.91,37.03,N
41.74639,-6.00067,313.95,3.6,1.78,2022-07-17,2123,T,41,6.1NRT,295.37,63.44,N
41.73571,-6.04151,327.96,3.62,1.78,2022-07-17,2123,T,100,6.1NRT,294.31,154.25,N
41.80221,-5.98134,337.99,3.57,1.77,2022-07-17,2123,T,100,6.1NRT,296.25,238.19,N
41.79185,-6.02148,353.47,3.6,1.78,2022-07-17,2123,T,100,6.1NRT,300.87,426.92,N
41.78142,-6.06181,317.81,3.62,1.78,2022-07-17,2123,T,54,6.1NRT,297.81,80.95,N
41.81713,-5.989,323.26,3.57,1.77,2022-07-17,2123,T,100,6.1NRT,295.78,120.59,N
41.80708,-6.02813,354.37,3.6,1.78,2022-07-17,2123,T,100,6.1NRT,304.31,444.14,N
41.79654,-6.06903,353.11,3.62,1.78,2022-07-17,2123,T,100,6.1NRT,300.68,428.44,N
41.78595,-6.11011,331.19,3.64,1.79,2022-07-17,2123,T,100,6.1NRT,294.74,186.76,N
41.82218,-6.03524,355.26,3.6,1.78,2022-07-17,2123,T,100,6.1NRT,301.51,463.56,N
41.81158,-6.07656,348.5,3.62,1.78,2022-07-17,2123,T,100,6.1NRT,297.86,367.44,N
41.80107,-6.1175,327.69,3.64,1.79,2022-07-17,2123,T,100,6.1NRT,293.19,159.91,N
41.79531,-5.98504,333.94,3.57,1.77,2022-07-17,2123,T,100,6.1NRT,296.66,199.16,N
41.78464,-6.02537,336.14,3.6,1.78,2022-07-17,2123,T,100,6.1NRT,298.9,219.35,N
41.81032,-5.99234,346.81,3.57,1.77,2022-07-17,2123,T,100,6.1NRT,298.04,338.64,N
41.79984,-6.03215,350.95,3.6,1.78,2022-07-17,2123,T,100,6.1NRT,302.57,392.73,N
41.78917,-6.07256,326.01,3.62,1.78,2022-07-17,2123,T,100,6.1NRT,298.52,139.02,N
41.77831,-6.11366,307.68,3.64,1.79,2022-07-17,2123,T,32,6.1NRT,292.9,38.9,N
41.8253,-5.99981,311.21,3.57,1.77,2022-07-17,2123,T,82,6.1NRT,295.48,52.53,N
41.81508,-6.03874,352.93,3.6,1.78,2022-07-17,2123,T,100,6.1NRT,303.7,424.48,N
41.80426,-6.0799,363.55,3.62,1.78,2022-07-17,2123,T,100,6.1NRT,299.29,606.24,N
41.7934,-6.12114,331.73,3.64,1.79,2022-07-17,2123,T,100,6.1NRT,293.5,190.67,N
41.83024,-6.04567,347.2,3.6,1.78,2022-07-17,2123,T,100,6.1NRT,297.69,349.41,N
41.81934,-6.08731,329.44,3.62,1.78,2022-07-17,2123,T,100,6.1NRT,294.51,169.75,N
41.45791,-7.49593,305.89,4.44,1.94,2022-07-17,2123,T,28,6.1NRT,285.69,52.16,N
41.4449,-7.54295,307.74,4.47,1.94,2022-07-17,2123,T,49,6.1NRT,285.56,61.36,N
41.83453,-7.59029,332.09,4.38,1.93,2022-07-17,2123,T,100,6.1NRT,290.55,268.91,N
41.82139,-7.63795,306.57,4.41,1.93,2022-07-17,2123,T,62,6.1NRT,289.11,58.63,N
41.8505,-7.59947,310.73,4.38,1.93,2022-07-17,2123,T,65,6.1NRT,290.26,85.6,N
41.83638,-7.59593,334.89,4.38,1.93,2022-07-17,2123,T,100,6.1NRT,290.83,299.31,N
45.14634,9.95061,306.36,1.31,1.13,2022-07-17,2123,T,67,6.1NRT,295.63,7.29,N
45.14468,9.9341,307.86,1.3,1.13,2022-07-17,2123,T,72,6.1NRT,295.27,8.7,N
42.17568,-7.32924,312.96,4.14,1.88,2022-07-17,2123,T,85,6.1NRT,268.76,98.51,N
43.11594,-3.66598,324.1,2.43,1.5,2022-07-17,2123,T,100,6.1NRT,290.66,78.26,N
42.1792,-7.33765,325.27,4.14,1.88,2022-07-17,2123,T,100,6.1NRT,270.1,191.17,N
42.36798,-6.97372,317.08,3.9,1.84,2022-07-17,2123,T,71,6.1NRT,291.76,88.22,N
42.39435,-6.94093,329.77,3.87,1.83,2022-07-17,2123,T,100,6.1NRT,293.86,175.69,N
42.38223,-6.98629,326.78,3.9,1.84,2022-07-17,2123,T,100,6.1NRT,294.18,152.06,N
42.39691,-6.99724,370.51,3.9,1.84,2022-07-17,2123,T,100,6.1NRT,298.63,820.83,N
42.38654,-7.03608,334.35,3.92,1.84,2022-07-17,2123,T,100,6.1NRT,293.89,226.49,N
42.38545,-6.93898,320.29,3.87,1.83,2022-07-17,2123,T,64,6.1NRT,292.49,101.89,N
42.39948,-6.95204,328.75,3.87,1.83,2022-07-17,2123,T,100,6.1NRT,294.81,170.37,N
42.38789,-6.99452,352.43,3.9,1.84,2022-07-17,2123,T,100,6.1NRT,297.52,461.37,N
42.37736,-7.03307,317.24,3.92,1.84,2022-07-17,2123,T,63,6.1NRT,292.63,85.95,N
42.41293,-6.96728,306.8,3.87,1.83,2022-07-17,2123,T,66,6.1NRT,293.97,34.94,N
42.40182,-7.00814,357.53,3.9,1.84,2022-07-17,2123,T,100,6.1NRT,296.14,555.59,N
42.39116,-7.04732,323.03,3.92,1.84,2022-07-17,2123,T,100,6.1NRT,293.22,131.62,N
45.86638,13.62812,312.05,2.06,1.4,2022-07-17,2123,T,81,6.1NRT,291,31.28,N
45.86462,13.60265,311.65,2.05,1.39,2022-07-17,2123,T,62,6.1NRT,287.37,31.43,N
45.86736,13.62138,315.51,2.06,1.4,2022-07-17,2123,T,91,6.1NRT,290.9,37.99,N
42.52792,-7.22436,311.6,3.97,1.85,2022-07-17,2123,T,83,6.1NRT,292.25,67.01,N
42.51558,-7.27029,305.64,4,1.86,2022-07-17,2123,T,65,6.1NRT,291.15,35.79,N
42.55694,-7.18216,323.26,3.95,1.85,2022-07-17,2123,T,100,6.1NRT,293.32,139.73,N
42.54348,-7.23257,345.49,3.97,1.85,2022-07-17,2123,T,100,6.1NRT,295.19,372.33,N
42.53057,-7.28077,313.62,4,1.86,2022-07-17,2123,T,19,6.1NRT,292.6,68.3,N
42.57114,-7.19532,312.72,3.95,1.85,2022-07-17,2123,T,28,6.1NRT,292.42,67.01,N
42.54555,-7.29137,316.64,4,1.86,2022-07-17,2123,T,39,6.1NRT,293.9,84.32,N
42.54603,-7.1843,321.67,3.95,1.85,2022-07-17,2123,T,100,6.1NRT,292.91,127.79,N
42.53347,-7.2302,338.37,3.97,1.85,2022-07-17,2123,T,100,6.1NRT,294.11,285.58,N
42.52056,-7.27724,309.33,4,1.86,2022-07-17,2123,T,34,6.1NRT,291.46,49.7,N
42.5619,-7.19117,320.8,3.95,1.85,2022-07-17,2123,T,94,6.1NRT,293.16,118.78,N
42.54727,-7.24482,321.62,3.97,1.85,2022-07-17,2123,T,77,6.1NRT,293.8,121.23,N
42.53456,-7.29129,315.97,4,1.86,2022-07-17,2123,T,25,6.1NRT,293.17,82.55,N
42.57975,-7.25622,337.54,3.97,1.85,2022-07-17,2123,T,100,6.1NRT,294.46,268.08,N
42.56701,-7.30319,332.04,4,1.86,2022-07-17,2123,T,100,6.1NRT,295.18,209.47,N
42.55357,-7.35265,321.87,4.03,1.86,2022-07-17,2123,T,87,6.1NRT,292.46,125.89,N
42.5831,-7.30963,338.03,4,1.86,2022-07-17,2123,T,100,6.1NRT,293.56,281.64,N
42.56921,-7.36096,309.69,4.03,1.86,2022-07-17,2123,T,36,6.1NRT,291.72,52.97,N
42.59928,-7.31567,318.15,4,1.86,2022-07-17,2123,T,96,6.1NRT,292.44,105.79,N
42.58484,-7.36928,311.21,4.03,1.86,2022-07-17,2123,T,81,6.1NRT,291.83,65.94,N
42.58487,-7.26426,334.31,3.97,1.85,2022-07-17,2123,T,100,6.1NRT,293.7,232.78,N
42.5716,-7.31223,334.97,4,1.86,2022-07-17,2123,T,100,6.1NRT,295.02,241.18,N
42.55771,-7.36231,314.18,4.03,1.86,2022-07-17,2123,T,28,6.1NRT,291.89,75.11,N
42.58776,-7.31841,325.12,4,1.86,2022-07-17,2123,T,100,6.1NRT,292.55,158.82,N
42.60365,-7.32561,321.07,4,1.86,2022-07-17,2123,T,100,6.1NRT,292.45,131.27,N
42.58912,-7.37841,306.78,4.03,1.86,2022-07-17,2123,T,49,6.1NRT,291.75,47.46,N
44.47115,-0.49036,373.67,1.51,1.21,2022-07-17,2123,T,100,6.1NRT,304.42,231.68,N
44.46755,-0.50864,407.43,1.51,1.21,2022-07-17,2123,T,100,6.1NRT,309.72,545.91,N
44.46394,-0.52695,310.76,1.51,1.21,2022-07-17,2123,T,20,6.1NRT,298.66,12.49,N
44.48883,-0.45805,311.22,1.5,1.21,2022-07-17,2123,T,58,6.1NRT,294.91,14.53,N
44.48526,-0.47629,326.17,1.5,1.21,2022-07-17,2123,T,100,6.1NRT,299.29,39.04,N
44.48168,-0.49454,380.22,1.51,1.21,2022-07-17,2123,T,100,6.1NRT,306.86,275.31,N
44.47809,-0.51283,387.59,1.51,1.21,2022-07-17,2123,T,100,6.1NRT,302.25,335.94,N
44.49579,-0.48038,313,1.5,1.21,2022-07-17,2123,T,19,6.1NRT,299.69,14.52,N
44.49221,-0.4987,315.05,1.51,1.21,2022-07-17,2123,T,46,6.1NRT,298.82,15.49,N
44.48504,-0.53535,312.68,1.51,1.21,2022-07-17,2123,T,54,6.1NRT,296.87,12.1,N
44.48144,-0.55372,349.87,1.52,1.22,2022-07-17,2123,T,100,6.1NRT,305.48,106.76,N
44.47783,-0.57212,353.96,1.52,1.22,2022-07-17,2123,T,100,6.1NRT,305.06,124.36,N
44.47421,-0.59059,337.46,1.53,1.22,2022-07-17,2123,T,100,6.1NRT,300.63,67.35,N
44.49101,-0.4645,324.27,1.5,1.21,2022-07-17,2123,T,92,6.1NRT,296.8,34.46,N
44.48735,-0.48271,334.52,1.5,1.21,2022-07-17,2123,T,100,6.1NRT,301.79,57.01,N
44.48368,-0.50094,340.58,1.51,1.21,2022-07-17,2123,T,100,6.1NRT,302.05,72.49,N
44.48,-0.51919,317.14,1.51,1.21,2022-07-17,2123,T,94,6.1NRT,296.67,19.27,N
